Requêtes, Résultats
Requête 2215,http://db.uwaterloo.ca/~galuc/wsdbm/User18607,http://db.uwaterloo.ca/~galuc/wsdbm/User3192,http://db.uwaterloo.ca/~galuc/wsdbm/User15758,
Requête 2216,http://db.uwaterloo.ca/~galuc/wsdbm/User19966,http://db.uwaterloo.ca/~galuc/wsdbm/User16219,http://db.uwaterloo.ca/~galuc/wsdbm/User19965,
Requête 2217,http://db.uwaterloo.ca/~galuc/wsdbm/User14761,
Requête 2218,http://db.uwaterloo.ca/~galuc/wsdbm/User8093,http://db.uwaterloo.ca/~galuc/wsdbm/User19798,http://db.uwaterloo.ca/~galuc/wsdbm/User7100,http://db.uwaterloo.ca/~galuc/wsdbm/User7972,http://db.uwaterloo.ca/~galuc/wsdbm/User8499,http://db.uwaterloo.ca/~galuc/wsdbm/User10053,http://db.uwaterloo.ca/~galuc/wsdbm/User10663,http://db.uwaterloo.ca/~galuc/wsdbm/User12941,http://db.uwaterloo.ca/~galuc/wsdbm/User19911,
Requête 2219,http://db.uwaterloo.ca/~galuc/wsdbm/User19553,http://db.uwaterloo.ca/~galuc/wsdbm/User7296,http://db.uwaterloo.ca/~galuc/wsdbm/User10236,http://db.uwaterloo.ca/~galuc/wsdbm/User16675,http://db.uwaterloo.ca/~galuc/wsdbm/User18801,
Requête 2220,http://db.uwaterloo.ca/~galuc/wsdbm/User2397,
Requête 2221,http://db.uwaterloo.ca/~galuc/wsdbm/User1302,http://db.uwaterloo.ca/~galuc/wsdbm/User11149,http://db.uwaterloo.ca/~galuc/wsdbm/User5069,http://db.uwaterloo.ca/~galuc/wsdbm/User10388,http://db.uwaterloo.ca/~galuc/wsdbm/User16420,
Requête 2222,http://db.uwaterloo.ca/~galuc/wsdbm/User16091,
Requête 2223,http://db.uwaterloo.ca/~galuc/wsdbm/User13836,http://db.uwaterloo.ca/~galuc/wsdbm/User3145,http://db.uwaterloo.ca/~galuc/wsdbm/User16161,http://db.uwaterloo.ca/~galuc/wsdbm/User17757,http://db.uwaterloo.ca/~galuc/wsdbm/User18667,
Requête 2224,http://db.uwaterloo.ca/~galuc/wsdbm/User7308,http://db.uwaterloo.ca/~galuc/wsdbm/User10927,http://db.uwaterloo.ca/~galuc/wsdbm/User12783,http://db.uwaterloo.ca/~galuc/wsdbm/User18457,
Requête 2225,http://db.uwaterloo.ca/~galuc/wsdbm/User3907,http://db.uwaterloo.ca/~galuc/wsdbm/User1833,http://db.uwaterloo.ca/~galuc/wsdbm/User6361,http://db.uwaterloo.ca/~galuc/wsdbm/User12140,http://db.uwaterloo.ca/~galuc/wsdbm/User17372,
Requête 2226,http://db.uwaterloo.ca/~galuc/wsdbm/User12109,http://db.uwaterloo.ca/~galuc/wsdbm/User6523,
Requête 2227,http://db.uwaterloo.ca/~galuc/wsdbm/User1833,http://db.uwaterloo.ca/~galuc/wsdbm/User17464,
Requête 2228,http://db.uwaterloo.ca/~galuc/wsdbm/User2709,
Requête 2229,http://db.uwaterloo.ca/~galuc/wsdbm/User134,http://db.uwaterloo.ca/~galuc/wsdbm/User6968,http://db.uwaterloo.ca/~galuc/wsdbm/User9400,http://db.uwaterloo.ca/~galuc/wsdbm/User12530,
Requête 2230,http://db.uwaterloo.ca/~galuc/wsdbm/User11072,http://db.uwaterloo.ca/~galuc/wsdbm/User5827,http://db.uwaterloo.ca/~galuc/wsdbm/User6227,
Requête 2231,http://db.uwaterloo.ca/~galuc/wsdbm/User1100,http://db.uwaterloo.ca/~galuc/wsdbm/User2136,http://db.uwaterloo.ca/~galuc/wsdbm/User4642,http://db.uwaterloo.ca/~galuc/wsdbm/User6539,http://db.uwaterloo.ca/~galuc/wsdbm/User8539,http://db.uwaterloo.ca/~galuc/wsdbm/User9064,http://db.uwaterloo.ca/~galuc/wsdbm/User10558,http://db.uwaterloo.ca/~galuc/wsdbm/User11287,http://db.uwaterloo.ca/~galuc/wsdbm/User12399,http://db.uwaterloo.ca/~galuc/wsdbm/User13951,http://db.uwaterloo.ca/~galuc/wsdbm/User14414,http://db.uwaterloo.ca/~galuc/wsdbm/User15943,http://db.uwaterloo.ca/~galuc/wsdbm/User18336,http://db.uwaterloo.ca/~galuc/wsdbm/User19970,http://db.uwaterloo.ca/~galuc/wsdbm/User4014,http://db.uwaterloo.ca/~galuc/wsdbm/User6130,http://db.uwaterloo.ca/~galuc/wsdbm/User7982,http://db.uwaterloo.ca/~galuc/wsdbm/User10117,http://db.uwaterloo.ca/~galuc/wsdbm/User13153,http://db.uwaterloo.ca/~galuc/wsdbm/User17357,
Requête 2232,http://db.uwaterloo.ca/~galuc/wsdbm/User3947,http://db.uwaterloo.ca/~galuc/wsdbm/User7100,http://db.uwaterloo.ca/~galuc/wsdbm/User19371,
Requête 2233,http://db.uwaterloo.ca/~galuc/wsdbm/User4468,http://db.uwaterloo.ca/~galuc/wsdbm/User8097,http://db.uwaterloo.ca/~galuc/wsdbm/User9409,
Requête 2234,http://db.uwaterloo.ca/~galuc/wsdbm/User10952,http://db.uwaterloo.ca/~galuc/wsdbm/User17106,
Requête 2235,http://db.uwaterloo.ca/~galuc/wsdbm/User14645,
Requête 2236,http://db.uwaterloo.ca/~galuc/wsdbm/User6784,http://db.uwaterloo.ca/~galuc/wsdbm/User8027,
Requête 2237,http://db.uwaterloo.ca/~galuc/wsdbm/User12902,http://db.uwaterloo.ca/~galuc/wsdbm/User15794,http://db.uwaterloo.ca/~galuc/wsdbm/User19949,
Requête 2238,http://db.uwaterloo.ca/~galuc/wsdbm/User5120,http://db.uwaterloo.ca/~galuc/wsdbm/User3308,http://db.uwaterloo.ca/~galuc/wsdbm/User10104,http://db.uwaterloo.ca/~galuc/wsdbm/User10347,
Requête 2239,http://db.uwaterloo.ca/~galuc/wsdbm/User1551,http://db.uwaterloo.ca/~galuc/wsdbm/User2761,http://db.uwaterloo.ca/~galuc/wsdbm/User6800,http://db.uwaterloo.ca/~galuc/wsdbm/User15548,http://db.uwaterloo.ca/~galuc/wsdbm/User7723,http://db.uwaterloo.ca/~galuc/wsdbm/User8672,http://db.uwaterloo.ca/~galuc/wsdbm/User12742,
Requête 2240,http://db.uwaterloo.ca/~galuc/wsdbm/User3192,http://db.uwaterloo.ca/~galuc/wsdbm/User9649,http://db.uwaterloo.ca/~galuc/wsdbm/User16481,http://db.uwaterloo.ca/~galuc/wsdbm/User18027,
Requête 2241,http://db.uwaterloo.ca/~galuc/wsdbm/User8302,http://db.uwaterloo.ca/~galuc/wsdbm/User2526,http://db.uwaterloo.ca/~galuc/wsdbm/User6514,http://db.uwaterloo.ca/~galuc/wsdbm/User13218,
Requête 2242,http://db.uwaterloo.ca/~galuc/wsdbm/User7712,http://db.uwaterloo.ca/~galuc/wsdbm/User17388,
Requête 2243,http://db.uwaterloo.ca/~galuc/wsdbm/User343,http://db.uwaterloo.ca/~galuc/wsdbm/User12017,
Requête 2244,http://db.uwaterloo.ca/~galuc/wsdbm/User667,http://db.uwaterloo.ca/~galuc/wsdbm/User8122,http://db.uwaterloo.ca/~galuc/wsdbm/User11282,http://db.uwaterloo.ca/~galuc/wsdbm/User19818,
Requête 2245,http://db.uwaterloo.ca/~galuc/wsdbm/User1314,http://db.uwaterloo.ca/~galuc/wsdbm/User6187,http://db.uwaterloo.ca/~galuc/wsdbm/User8748,http://db.uwaterloo.ca/~galuc/wsdbm/User13005,http://db.uwaterloo.ca/~galuc/wsdbm/User15389,http://db.uwaterloo.ca/~galuc/wsdbm/User1787,http://db.uwaterloo.ca/~galuc/wsdbm/User8603,http://db.uwaterloo.ca/~galuc/wsdbm/User9403,http://db.uwaterloo.ca/~galuc/wsdbm/User10910,http://db.uwaterloo.ca/~galuc/wsdbm/User13907,
Requête 2246,http://db.uwaterloo.ca/~galuc/wsdbm/User12360,
Requête 2247,http://db.uwaterloo.ca/~galuc/wsdbm/User12701,
Requête 2248,http://db.uwaterloo.ca/~galuc/wsdbm/User7624,http://db.uwaterloo.ca/~galuc/wsdbm/User16321,http://db.uwaterloo.ca/~galuc/wsdbm/User17277,http://db.uwaterloo.ca/~galuc/wsdbm/User11367,http://db.uwaterloo.ca/~galuc/wsdbm/User16850,
Requête 2249,http://db.uwaterloo.ca/~galuc/wsdbm/User6049,http://db.uwaterloo.ca/~galuc/wsdbm/User9389,http://db.uwaterloo.ca/~galuc/wsdbm/User19146,
Requête 2250,http://db.uwaterloo.ca/~galuc/wsdbm/User9389,http://db.uwaterloo.ca/~galuc/wsdbm/User11405,http://db.uwaterloo.ca/~galuc/wsdbm/User13326,http://db.uwaterloo.ca/~galuc/wsdbm/User19440,
Requête 2251,http://db.uwaterloo.ca/~galuc/wsdbm/User10157,http://db.uwaterloo.ca/~galuc/wsdbm/User16950,http://db.uwaterloo.ca/~galuc/wsdbm/User6514,
Requête 2252,http://db.uwaterloo.ca/~galuc/wsdbm/User1097,http://db.uwaterloo.ca/~galuc/wsdbm/User1271,http://db.uwaterloo.ca/~galuc/wsdbm/User17779,
Requête 2253,http://db.uwaterloo.ca/~galuc/wsdbm/User7948,
Requête 2254,http://db.uwaterloo.ca/~galuc/wsdbm/User15394,http://db.uwaterloo.ca/~galuc/wsdbm/User3026,http://db.uwaterloo.ca/~galuc/wsdbm/User7881,http://db.uwaterloo.ca/~galuc/wsdbm/User8106,http://db.uwaterloo.ca/~galuc/wsdbm/User11036,http://db.uwaterloo.ca/~galuc/wsdbm/User13313,
Requête 2255,http://db.uwaterloo.ca/~galuc/wsdbm/User18039,http://db.uwaterloo.ca/~galuc/wsdbm/User2861,http://db.uwaterloo.ca/~galuc/wsdbm/User6810,http://db.uwaterloo.ca/~galuc/wsdbm/User16753,
Requête 2256,http://db.uwaterloo.ca/~galuc/wsdbm/User720,http://db.uwaterloo.ca/~galuc/wsdbm/User11405,http://db.uwaterloo.ca/~galuc/wsdbm/User16136,
Requête 2257,http://db.uwaterloo.ca/~galuc/wsdbm/User351,http://db.uwaterloo.ca/~galuc/wsdbm/User3704,http://db.uwaterloo.ca/~galuc/wsdbm/User9182,
Requête 2258,http://db.uwaterloo.ca/~galuc/wsdbm/User494,http://db.uwaterloo.ca/~galuc/wsdbm/User4043,http://db.uwaterloo.ca/~galuc/wsdbm/User8153,http://db.uwaterloo.ca/~galuc/wsdbm/User8587,http://db.uwaterloo.ca/~galuc/wsdbm/User11601,
Requête 2259,http://db.uwaterloo.ca/~galuc/wsdbm/User16448,http://db.uwaterloo.ca/~galuc/wsdbm/User16896,http://db.uwaterloo.ca/~galuc/wsdbm/User345,http://db.uwaterloo.ca/~galuc/wsdbm/User3704,http://db.uwaterloo.ca/~galuc/wsdbm/User9947,http://db.uwaterloo.ca/~galuc/wsdbm/User13100,
Requête 2260,http://db.uwaterloo.ca/~galuc/wsdbm/User10699,
Requête 2261,http://db.uwaterloo.ca/~galuc/wsdbm/User3151,http://db.uwaterloo.ca/~galuc/wsdbm/User18035,http://db.uwaterloo.ca/~galuc/wsdbm/User19305,
Requête 2262,http://db.uwaterloo.ca/~galuc/wsdbm/User1711,http://db.uwaterloo.ca/~galuc/wsdbm/User5384,
Requête 2263,http://db.uwaterloo.ca/~galuc/wsdbm/User19949,
Requête 2264,http://db.uwaterloo.ca/~galuc/wsdbm/User3419,
Requête 2265,http://db.uwaterloo.ca/~galuc/wsdbm/User7769,http://db.uwaterloo.ca/~galuc/wsdbm/User14894,http://db.uwaterloo.ca/~galuc/wsdbm/User18484,
Requête 2266,http://db.uwaterloo.ca/~galuc/wsdbm/User11722,http://db.uwaterloo.ca/~galuc/wsdbm/User14463,
Requête 2267,http://db.uwaterloo.ca/~galuc/wsdbm/User17864,http://db.uwaterloo.ca/~galuc/wsdbm/User4403,
Requête 2268,http://db.uwaterloo.ca/~galuc/wsdbm/User1255,http://db.uwaterloo.ca/~galuc/wsdbm/User9812,http://db.uwaterloo.ca/~galuc/wsdbm/User12821,http://db.uwaterloo.ca/~galuc/wsdbm/User19929,
Requête 2269,http://db.uwaterloo.ca/~galuc/wsdbm/User3861,
Requête 2270,http://db.uwaterloo.ca/~galuc/wsdbm/User14475,http://db.uwaterloo.ca/~galuc/wsdbm/User4164,http://db.uwaterloo.ca/~galuc/wsdbm/User5036,http://db.uwaterloo.ca/~galuc/wsdbm/User13737,
Requête 2271,http://db.uwaterloo.ca/~galuc/wsdbm/User12950,http://db.uwaterloo.ca/~galuc/wsdbm/User702,http://db.uwaterloo.ca/~galuc/wsdbm/User3397,http://db.uwaterloo.ca/~galuc/wsdbm/User5650,http://db.uwaterloo.ca/~galuc/wsdbm/User9403,http://db.uwaterloo.ca/~galuc/wsdbm/User10684,http://db.uwaterloo.ca/~galuc/wsdbm/User16091,
Requête 2272,http://db.uwaterloo.ca/~galuc/wsdbm/User13811,http://db.uwaterloo.ca/~galuc/wsdbm/User8743,http://db.uwaterloo.ca/~galuc/wsdbm/User9006,http://db.uwaterloo.ca/~galuc/wsdbm/User13231,
Requête 2273,http://db.uwaterloo.ca/~galuc/wsdbm/User15541,
Requête 2274,http://db.uwaterloo.ca/~galuc/wsdbm/User5269,
Requête 2275,http://db.uwaterloo.ca/~galuc/wsdbm/User71,http://db.uwaterloo.ca/~galuc/wsdbm/User2688,http://db.uwaterloo.ca/~galuc/wsdbm/User3530,http://db.uwaterloo.ca/~galuc/wsdbm/User4274,http://db.uwaterloo.ca/~galuc/wsdbm/User4997,http://db.uwaterloo.ca/~galuc/wsdbm/User6596,http://db.uwaterloo.ca/~galuc/wsdbm/User7936,http://db.uwaterloo.ca/~galuc/wsdbm/User8391,http://db.uwaterloo.ca/~galuc/wsdbm/User11327,http://db.uwaterloo.ca/~galuc/wsdbm/User14795,http://db.uwaterloo.ca/~galuc/wsdbm/User15003,http://db.uwaterloo.ca/~galuc/wsdbm/User15124,http://db.uwaterloo.ca/~galuc/wsdbm/User17557,http://db.uwaterloo.ca/~galuc/wsdbm/User17835,http://db.uwaterloo.ca/~galuc/wsdbm/User18910,http://db.uwaterloo.ca/~galuc/wsdbm/User19472,http://db.uwaterloo.ca/~galuc/wsdbm/User5879,http://db.uwaterloo.ca/~galuc/wsdbm/User19030,
Requête 2276,http://db.uwaterloo.ca/~galuc/wsdbm/User6329,http://db.uwaterloo.ca/~galuc/wsdbm/User3397,http://db.uwaterloo.ca/~galuc/wsdbm/User13358,
Requête 2277,http://db.uwaterloo.ca/~galuc/wsdbm/User1219,http://db.uwaterloo.ca/~galuc/wsdbm/User16786,
Requête 2278,http://db.uwaterloo.ca/~galuc/wsdbm/User15758,
Requête 2279,http://db.uwaterloo.ca/~galuc/wsdbm/User9194,http://db.uwaterloo.ca/~galuc/wsdbm/User9295,http://db.uwaterloo.ca/~galuc/wsdbm/User12452,http://db.uwaterloo.ca/~galuc/wsdbm/User16848,http://db.uwaterloo.ca/~galuc/wsdbm/User19080,http://db.uwaterloo.ca/~galuc/wsdbm/User19891,http://db.uwaterloo.ca/~galuc/wsdbm/User6244,http://db.uwaterloo.ca/~galuc/wsdbm/User7062,http://db.uwaterloo.ca/~galuc/wsdbm/User7165,http://db.uwaterloo.ca/~galuc/wsdbm/User12742,http://db.uwaterloo.ca/~galuc/wsdbm/User13156,http://db.uwaterloo.ca/~galuc/wsdbm/User13193,http://db.uwaterloo.ca/~galuc/wsdbm/User16219,
Requête 2280,http://db.uwaterloo.ca/~galuc/wsdbm/User1372,http://db.uwaterloo.ca/~galuc/wsdbm/User4686,http://db.uwaterloo.ca/~galuc/wsdbm/User6600,http://db.uwaterloo.ca/~galuc/wsdbm/User7220,http://db.uwaterloo.ca/~galuc/wsdbm/User12672,http://db.uwaterloo.ca/~galuc/wsdbm/User13235,http://db.uwaterloo.ca/~galuc/wsdbm/User19462,
Requête 2281,http://db.uwaterloo.ca/~galuc/wsdbm/User1934,http://db.uwaterloo.ca/~galuc/wsdbm/User9400,http://db.uwaterloo.ca/~galuc/wsdbm/User13688,http://db.uwaterloo.ca/~galuc/wsdbm/User13758,
Requête 2282,http://db.uwaterloo.ca/~galuc/wsdbm/User9542,http://db.uwaterloo.ca/~galuc/wsdbm/User11531,http://db.uwaterloo.ca/~galuc/wsdbm/User16788,http://db.uwaterloo.ca/~galuc/wsdbm/User17801,
Requête 2283,http://db.uwaterloo.ca/~galuc/wsdbm/User7714,http://db.uwaterloo.ca/~galuc/wsdbm/User10587,http://db.uwaterloo.ca/~galuc/wsdbm/User19048,
Requête 2284,http://db.uwaterloo.ca/~galuc/wsdbm/User2951,http://db.uwaterloo.ca/~galuc/wsdbm/User11476,http://db.uwaterloo.ca/~galuc/wsdbm/User2371,http://db.uwaterloo.ca/~galuc/wsdbm/User4385,http://db.uwaterloo.ca/~galuc/wsdbm/User15794,
Requête 2285,http://db.uwaterloo.ca/~galuc/wsdbm/User2164,
Requête 2286,http://db.uwaterloo.ca/~galuc/wsdbm/User8484,http://db.uwaterloo.ca/~galuc/wsdbm/User9416,http://db.uwaterloo.ca/~galuc/wsdbm/User11423,http://db.uwaterloo.ca/~galuc/wsdbm/User12307,
Requête 2287,http://db.uwaterloo.ca/~galuc/wsdbm/User5089,http://db.uwaterloo.ca/~galuc/wsdbm/User3253,http://db.uwaterloo.ca/~galuc/wsdbm/User17576,
Requête 2288,http://db.uwaterloo.ca/~galuc/wsdbm/User9403,http://db.uwaterloo.ca/~galuc/wsdbm/User17085,
Requête 2289,http://db.uwaterloo.ca/~galuc/wsdbm/User12395,
Requête 2290,http://db.uwaterloo.ca/~galuc/wsdbm/User2647,http://db.uwaterloo.ca/~galuc/wsdbm/User12941,
Requête 2291,http://db.uwaterloo.ca/~galuc/wsdbm/User1809,
Requête 2292,http://db.uwaterloo.ca/~galuc/wsdbm/User1255,http://db.uwaterloo.ca/~galuc/wsdbm/User14640,
Requête 2293,http://db.uwaterloo.ca/~galuc/wsdbm/User9542,http://db.uwaterloo.ca/~galuc/wsdbm/User11522,
Requête 2294,http://db.uwaterloo.ca/~galuc/wsdbm/User3787,http://db.uwaterloo.ca/~galuc/wsdbm/User5535,http://db.uwaterloo.ca/~galuc/wsdbm/User17425,http://db.uwaterloo.ca/~galuc/wsdbm/User662,http://db.uwaterloo.ca/~galuc/wsdbm/User1288,http://db.uwaterloo.ca/~galuc/wsdbm/User7881,
Requête 2295,http://db.uwaterloo.ca/~galuc/wsdbm/User1209,http://db.uwaterloo.ca/~galuc/wsdbm/User128,http://db.uwaterloo.ca/~galuc/wsdbm/User4420,http://db.uwaterloo.ca/~galuc/wsdbm/User10262,http://db.uwaterloo.ca/~galuc/wsdbm/User10295,http://db.uwaterloo.ca/~galuc/wsdbm/User11522,http://db.uwaterloo.ca/~galuc/wsdbm/User12017,
Requête 2296,http://db.uwaterloo.ca/~galuc/wsdbm/User488,http://db.uwaterloo.ca/~galuc/wsdbm/User7070,http://db.uwaterloo.ca/~galuc/wsdbm/User1792,http://db.uwaterloo.ca/~galuc/wsdbm/User10708,
Requête 2297,http://db.uwaterloo.ca/~galuc/wsdbm/User15569,http://db.uwaterloo.ca/~galuc/wsdbm/User19818,
Requête 2298,http://db.uwaterloo.ca/~galuc/wsdbm/User12771,http://db.uwaterloo.ca/~galuc/wsdbm/User14844,
Requête 2299,http://db.uwaterloo.ca/~galuc/wsdbm/User225,http://db.uwaterloo.ca/~galuc/wsdbm/User4449,http://db.uwaterloo.ca/~galuc/wsdbm/User7165,http://db.uwaterloo.ca/~galuc/wsdbm/User8122,http://db.uwaterloo.ca/~galuc/wsdbm/User13218,
Requête 2300,http://db.uwaterloo.ca/~galuc/wsdbm/User14489,
Requête 2301,http://db.uwaterloo.ca/~galuc/wsdbm/User12991,http://db.uwaterloo.ca/~galuc/wsdbm/User7676,http://db.uwaterloo.ca/~galuc/wsdbm/User12912,http://db.uwaterloo.ca/~galuc/wsdbm/User19885,http://db.uwaterloo.ca/~galuc/wsdbm/User19965,
Requête 2302,http://db.uwaterloo.ca/~galuc/wsdbm/User5269,http://db.uwaterloo.ca/~galuc/wsdbm/User8335,
Requête 2303,http://db.uwaterloo.ca/~galuc/wsdbm/User2721,http://db.uwaterloo.ca/~galuc/wsdbm/User3050,http://db.uwaterloo.ca/~galuc/wsdbm/User4468,http://db.uwaterloo.ca/~galuc/wsdbm/User6968,http://db.uwaterloo.ca/~galuc/wsdbm/User11215,
Requête 2304,http://db.uwaterloo.ca/~galuc/wsdbm/User494,http://db.uwaterloo.ca/~galuc/wsdbm/User8461,http://db.uwaterloo.ca/~galuc/wsdbm/User9947,http://db.uwaterloo.ca/~galuc/wsdbm/User10699,http://db.uwaterloo.ca/~galuc/wsdbm/User10804,http://db.uwaterloo.ca/~galuc/wsdbm/User12307,http://db.uwaterloo.ca/~galuc/wsdbm/User15014,http://db.uwaterloo.ca/~galuc/wsdbm/User16753,
Requête 2305,http://db.uwaterloo.ca/~galuc/wsdbm/User7947,http://db.uwaterloo.ca/~galuc/wsdbm/User9483,http://db.uwaterloo.ca/~galuc/wsdbm/User10545,http://db.uwaterloo.ca/~galuc/wsdbm/User13613,http://db.uwaterloo.ca/~galuc/wsdbm/User15683,http://db.uwaterloo.ca/~galuc/wsdbm/User18464,http://db.uwaterloo.ca/~galuc/wsdbm/User19173,http://db.uwaterloo.ca/~galuc/wsdbm/User19648,
Requête 2306,http://db.uwaterloo.ca/~galuc/wsdbm/User19131,http://db.uwaterloo.ca/~galuc/wsdbm/User5754,
Requête 2307,http://db.uwaterloo.ca/~galuc/wsdbm/User9977,http://db.uwaterloo.ca/~galuc/wsdbm/User10575,http://db.uwaterloo.ca/~galuc/wsdbm/User7932,http://db.uwaterloo.ca/~galuc/wsdbm/User15218,http://db.uwaterloo.ca/~galuc/wsdbm/User18332,
Requête 2308,http://db.uwaterloo.ca/~galuc/wsdbm/User5125,http://db.uwaterloo.ca/~galuc/wsdbm/User17345,
Requête 2309,http://db.uwaterloo.ca/~galuc/wsdbm/User9968,http://db.uwaterloo.ca/~galuc/wsdbm/User11635,
Requête 2310,http://db.uwaterloo.ca/~galuc/wsdbm/User15136,http://db.uwaterloo.ca/~galuc/wsdbm/User17031,http://db.uwaterloo.ca/~galuc/wsdbm/User10554,http://db.uwaterloo.ca/~galuc/wsdbm/User12522,
Requête 2311,http://db.uwaterloo.ca/~galuc/wsdbm/User5442,http://db.uwaterloo.ca/~galuc/wsdbm/User1873,http://db.uwaterloo.ca/~galuc/wsdbm/User5230,http://db.uwaterloo.ca/~galuc/wsdbm/User6514,http://db.uwaterloo.ca/~galuc/wsdbm/User9389,http://db.uwaterloo.ca/~galuc/wsdbm/User11282,http://db.uwaterloo.ca/~galuc/wsdbm/User13688,http://db.uwaterloo.ca/~galuc/wsdbm/User14489,http://db.uwaterloo.ca/~galuc/wsdbm/User16107,
Requête 2312,http://db.uwaterloo.ca/~galuc/wsdbm/User17779,http://db.uwaterloo.ca/~galuc/wsdbm/User9069,http://db.uwaterloo.ca/~galuc/wsdbm/User15962,
Requête 2313,http://db.uwaterloo.ca/~galuc/wsdbm/User11319,http://db.uwaterloo.ca/~galuc/wsdbm/User2279,http://db.uwaterloo.ca/~galuc/wsdbm/User15461,
Requête 2314,http://db.uwaterloo.ca/~galuc/wsdbm/User408,http://db.uwaterloo.ca/~galuc/wsdbm/User8142,
Requête 2315,http://db.uwaterloo.ca/~galuc/wsdbm/User2526,http://db.uwaterloo.ca/~galuc/wsdbm/User10053,http://db.uwaterloo.ca/~galuc/wsdbm/User10426,
Requête 2316,http://db.uwaterloo.ca/~galuc/wsdbm/User19302,http://db.uwaterloo.ca/~galuc/wsdbm/User145,http://db.uwaterloo.ca/~galuc/wsdbm/User1518,http://db.uwaterloo.ca/~galuc/wsdbm/User5326,http://db.uwaterloo.ca/~galuc/wsdbm/User9580,
Requête 2317,http://db.uwaterloo.ca/~galuc/wsdbm/User4208,http://db.uwaterloo.ca/~galuc/wsdbm/User4385,http://db.uwaterloo.ca/~galuc/wsdbm/User5745,http://db.uwaterloo.ca/~galuc/wsdbm/User12916,http://db.uwaterloo.ca/~galuc/wsdbm/User18534,
Requête 2318,http://db.uwaterloo.ca/~galuc/wsdbm/User5792,http://db.uwaterloo.ca/~galuc/wsdbm/User1874,http://db.uwaterloo.ca/~galuc/wsdbm/User4449,
Requête 2319,http://db.uwaterloo.ca/~galuc/wsdbm/User4079,http://db.uwaterloo.ca/~galuc/wsdbm/User6490,http://db.uwaterloo.ca/~galuc/wsdbm/User19030,http://db.uwaterloo.ca/~galuc/wsdbm/User19410,
Requête 2320,http://db.uwaterloo.ca/~galuc/wsdbm/User6597,http://db.uwaterloo.ca/~galuc/wsdbm/User11405,
Requête 2321,http://db.uwaterloo.ca/~galuc/wsdbm/User4318,http://db.uwaterloo.ca/~galuc/wsdbm/User11000,http://db.uwaterloo.ca/~galuc/wsdbm/User11989,http://db.uwaterloo.ca/~galuc/wsdbm/User12522,http://db.uwaterloo.ca/~galuc/wsdbm/User18883,http://db.uwaterloo.ca/~galuc/wsdbm/User19221,
Requête 2322,http://db.uwaterloo.ca/~galuc/wsdbm/User890,http://db.uwaterloo.ca/~galuc/wsdbm/User5325,
Requête 2323,http://db.uwaterloo.ca/~galuc/wsdbm/User2857,http://db.uwaterloo.ca/~galuc/wsdbm/User7065,http://db.uwaterloo.ca/~galuc/wsdbm/User12672,http://db.uwaterloo.ca/~galuc/wsdbm/User18020,http://db.uwaterloo.ca/~galuc/wsdbm/User19949,
Requête 2324,http://db.uwaterloo.ca/~galuc/wsdbm/User494,http://db.uwaterloo.ca/~galuc/wsdbm/User14463,
Requête 2325,http://db.uwaterloo.ca/~galuc/wsdbm/User5598,http://db.uwaterloo.ca/~galuc/wsdbm/User14007,http://db.uwaterloo.ca/~galuc/wsdbm/User343,http://db.uwaterloo.ca/~galuc/wsdbm/User2883,http://db.uwaterloo.ca/~galuc/wsdbm/User16825,http://db.uwaterloo.ca/~galuc/wsdbm/User16849,
Requête 2326,http://db.uwaterloo.ca/~galuc/wsdbm/User520,http://db.uwaterloo.ca/~galuc/wsdbm/User19130,http://db.uwaterloo.ca/~galuc/wsdbm/User17372,http://db.uwaterloo.ca/~galuc/wsdbm/User19843,
Requête 2327,http://db.uwaterloo.ca/~galuc/wsdbm/User10699,http://db.uwaterloo.ca/~galuc/wsdbm/User12408,
Requête 2328,http://db.uwaterloo.ca/~galuc/wsdbm/User67,http://db.uwaterloo.ca/~galuc/wsdbm/User3050,http://db.uwaterloo.ca/~galuc/wsdbm/User11531,http://db.uwaterloo.ca/~galuc/wsdbm/User11927,http://db.uwaterloo.ca/~galuc/wsdbm/User16602,http://db.uwaterloo.ca/~galuc/wsdbm/User18695,
Requête 2329,http://db.uwaterloo.ca/~galuc/wsdbm/User7202,http://db.uwaterloo.ca/~galuc/wsdbm/User12902,http://db.uwaterloo.ca/~galuc/wsdbm/User18163,
Requête 2330,http://db.uwaterloo.ca/~galuc/wsdbm/User13183,
Requête 2331,http://db.uwaterloo.ca/~galuc/wsdbm/User662,http://db.uwaterloo.ca/~galuc/wsdbm/User4606,http://db.uwaterloo.ca/~galuc/wsdbm/User7716,http://db.uwaterloo.ca/~galuc/wsdbm/User8672,http://db.uwaterloo.ca/~galuc/wsdbm/User11192,http://db.uwaterloo.ca/~galuc/wsdbm/User14450,
Requête 2332,http://db.uwaterloo.ca/~galuc/wsdbm/User5223,http://db.uwaterloo.ca/~galuc/wsdbm/User6957,http://db.uwaterloo.ca/~galuc/wsdbm/User1787,http://db.uwaterloo.ca/~galuc/wsdbm/User4541,http://db.uwaterloo.ca/~galuc/wsdbm/User7927,http://db.uwaterloo.ca/~galuc/wsdbm/User9261,http://db.uwaterloo.ca/~galuc/wsdbm/User15218,
